,0,1,2,3,4
0,0.12627093,-1.4137071,-0.054940727,-1.1818012,0.14329362
1,0.11806467,-1.3194821,-0.18025912,-1.2595804,0.09516137
2,0.044149008,-1.3535662,-0.15704441,-1.2741078,-0.002237033
3,0.031232255,-1.3255211,-0.17016117,-1.16499,0.1801638
4,0.111447744,-1.340894,-0.2243028,-1.2112595,0.085976265
5,0.116076685,-1.3883834,-0.20570213,-1.1999097,0.18533716
6,0.18199319,-1.3103946,-0.2440591,-1.2198313,0.15945122
7,0.032783568,-1.2779198,-0.21185954,-1.2017637,0.060350005
8,0.18519145,-1.2717804,-0.19299175,-1.2573884,-0.0071582384
9,0.137373,-1.3035448,-0.19997407,-1.3142108,0.037370276
10,0.20288686,-1.3240621,-0.19879858,-1.1999725,0.0040795435
11,0.1029058,-1.326369,-0.14231227,-1.2490746,0.098459795
12,0.08636888,-1.3220413,-0.13910252,-1.2726904,0.04917214
13,0.1553086,-1.3323972,-0.10534878,-1.171951,0.12901525
14,0.078062825,-1.2922338,-0.11904882,-1.187841,-0.0028706472
15,0.19708568,-1.320406,-0.22254828,-1.2074857,0.09805797
16,0.22041233,-1.4051758,-0.04904612,-1.1528535,0.05309225
17,0.15639116,-1.2628285,-0.103301436,-1.2936252,0.042259358
18,0.058120262,-1.3840156,-0.118533395,-1.2413602,0.03641926
19,0.1342785,-1.3003453,-0.21933198,-1.2069508,0.028273223
20,0.051616073,-1.2856435,-0.19755493,-1.255505,0.09217924
21,0.12091984,-1.3709241,-0.20902747,-1.2556691,0.18557031
22,0.2247175,-1.3281031,-0.12424478,-1.2529942,0.097352766
23,0.1440694,-1.3277787,-0.11898488,-1.1417185,0.018382829
24,0.16558944,-1.3147922,-0.09965592,-1.1992263,0.11401601
25,0.13482644,-1.3356992,-0.14771953,-1.1516747,0.16400921
26,0.07448641,-1.3205532,-0.028030872,-1.1656744,0.0063555418
27,0.055679176,-1.2941318,-0.19214633,-1.2311246,0.11184791
28,0.09910434,-1.2369133,-0.1452466,-1.2808273,0.03955428
29,0.09885211,-1.2899373,-0.12343899,-1.2471997,0.025838148
30,0.068933986,-1.2992724,-0.19488744,-1.2626462,0.13290276
31,0.06564324,-1.3026848,-0.17749962,-1.2795064,0.014101503
32,0.14859612,-1.2866815,-0.11778049,-1.2189716,0.18918082
