,0,1,2,3,4
0,0.26371834,-1.2509689,-0.5675616,-1.1292863,0.3338593
1,0.31128576,-1.1784421,-0.5900277,-1.1929853,0.34875467
2,0.23542883,-1.0985935,-0.4904155,-1.1801434,0.3142228
3,0.21687023,-1.1947709,-0.48137692,-1.2749287,0.19392218
4,0.15066649,-1.1208608,-0.59690267,-1.2260807,0.21681514
5,0.1850018,-1.206094,-0.49244228,-1.2677021,0.36952823
6,0.3060163,-1.2227902,-0.58442146,-1.2362865,0.24446455
7,0.21326971,-1.1863654,-0.58047104,-1.178893,0.2608563
8,0.17084502,-1.3048894,-0.45410576,-1.2321812,0.2789668
9,0.28189865,-1.1308919,-0.56590176,-1.3016231,0.22418812
10,0.15581357,-1.1718343,-0.5110486,-1.215586,0.33945504
11,0.17274258,-1.1205003,-0.5898992,-1.2693914,0.21149781
12,0.17128965,-1.2038772,-0.5779597,-1.2032176,0.31904396
13,0.22895002,-1.2596402,-0.47376177,-1.1544472,0.30867505
14,0.2766236,-1.1982517,-0.56097025,-1.1961766,0.35109878
15,0.1580543,-1.1865323,-0.5337074,-1.2391115,0.25379518
16,0.1348072,-1.2062165,-0.5243552,-1.2264186,0.34816033
17,0.25584224,-1.1858578,-0.61872375,-1.2442409,0.37362346
18,0.34393764,-1.1917633,-0.5913181,-1.2069455,0.37461203
19,0.15892619,-1.067069,-0.5126623,-1.2605624,0.36601907
20,0.1402591,-1.1428698,-0.5751989,-1.2307031,0.2916403
21,0.2823676,-1.1841413,-0.6318271,-1.226583,0.34769747
22,0.20759462,-1.2497118,-0.6040819,-1.187842,0.21127269
23,0.2692286,-1.0681841,-0.4697559,-1.2806792,0.34339932
24,0.19261003,-1.2399881,-0.4537716,-1.1712483,0.26673946
25,0.22562855,-1.1835965,-0.5661505,-1.1971151,0.23782748
26,0.17716251,-1.1991452,-0.53952926,-1.2273241,0.19215775
27,0.22832488,-1.1853833,-0.49768528,-1.1134647,0.340089
28,0.21286774,-1.2385681,-0.5799817,-1.040657,0.37289092
29,0.14340474,-1.091181,-0.4737937,-1.2808315,0.3166886
30,0.20386028,-1.1499009,-0.48978826,-1.1977046,0.20778707
31,0.28945568,-1.1190847,-0.50731707,-1.203072,0.34084684
32,0.2240334,-1.2130086,-0.5722385,-1.2139885,0.36820015
