,0,1,2,3,4
0,0.22227189,-1.1076251,-0.099825665,-1.405945,0.21723236
1,0.26366293,-1.0063429,-0.016358087,-1.3967533,0.36506405
2,0.30055097,-1.0804176,-0.14194298,-1.4109741,0.3845538
3,0.14539215,-1.0851157,-0.023378205,-1.4164324,0.2809601
4,0.29693303,-1.1075788,-0.16183153,-1.4036742,0.32248846
5,0.21732354,-1.1151825,-0.1356892,-1.42836,0.41097918
6,0.15779032,-1.0444107,-0.023781898,-1.4158134,0.3986152
7,0.24592344,-1.0628743,-0.0771692,-1.4051275,0.31257087
8,0.11642011,-1.100235,-0.086356245,-1.4781269,0.24357778
9,0.12654705,-0.9828849,-0.031137995,-1.5097395,0.34189767
10,0.19690928,-0.98437864,0.027337683,-1.4086295,0.30238298
11,0.3048444,-0.9778234,-0.06457099,-1.4509903,0.36996648
12,0.28549293,-1.0609626,-0.12668718,-1.4158124,0.32821745
13,0.1434508,-1.0799803,-0.14140928,-1.4448924,0.32554382
14,0.16827582,-1.0784914,-0.117131226,-1.3722402,0.26827556
15,0.1651078,-1.1245102,-0.023778293,-1.326667,0.31339774
16,0.16632365,-1.0294995,-0.05149015,-1.4446534,0.2826126
17,0.17380343,-1.0504502,0.022625402,-1.4023172,0.26560432
18,0.16690686,-0.9972589,0.018684696,-1.4344971,0.2574715
19,0.21280853,-1.0452411,0.039107196,-1.3670487,0.3535222
20,0.21781106,-1.0490887,-0.12091407,-1.375444,0.368628
21,0.28342795,-1.0460062,-0.16178975,-1.4241201,0.39397866
22,0.21595266,-1.0143144,-0.0059357556,-1.5010557,0.21949759
23,0.3351336,-0.99461955,-0.14924611,-1.5037873,0.26405206
24,0.17900224,-1.1031169,-0.14415604,-1.3939942,0.26598585
25,0.21136725,-1.0896707,0.011659663,-1.347499,0.27284187
26,0.29367438,-1.0904208,-0.016973604,-1.4064959,0.22067873
27,0.16446914,-1.0194143,-0.108628854,-1.5301934,0.2591032
28,0.3268334,-1.049963,-0.11168937,-1.415267,0.22125371
29,0.25749603,-1.1261897,-0.1344548,-1.4156212,0.35180756
30,0.2367129,-0.9840403,-0.14685129,-1.3869236,0.29145822
31,0.24725516,-1.1519408,-0.120835766,-1.4380085,0.3349577
32,0.22611992,-0.9854584,-0.1431343,-1.430784,0.32346082
33,0.30395192,-1.092202,-0.049960125,-1.3511513,0.3263984
34,0.23501246,-1.1100066,-0.08609147,-1.3784492,0.28922164
35,0.23323472,-1.0489218,-0.04474637,-1.4383069,0.40573382
36,0.18726036,-1.0637871,0.016654732,-1.5394138,0.2725226
37,0.33682802,-0.98845196,-0.004117075,-1.4971188,0.24340248
38,0.17357111,-0.9973498,-0.08779444,-1.4034281,0.38475183
39,0.2047357,-1.0965374,-0.097971395,-1.3723167,0.2845986
40,0.22691852,-1.1054612,0.024653139,-1.417241,0.3431891
41,0.16301887,-1.0979685,0.026927235,-1.3653927,0.32694057
42,0.25349295,-1.0350814,0.03189479,-1.3986405,0.34672847
43,0.29193312,-0.94559866,-0.09026,-1.4562322,0.39259374
44,0.2253371,-1.0089782,-0.12941742,-1.457737,0.25948656
45,0.19369613,-1.0369602,-0.02651378,-1.4852908,0.33593348
46,0.32447398,-0.9952213,0.011873189,-1.4290129,0.23932211
47,0.1860858,-1.0763696,-0.15968753,-1.4646572,0.3366795
48,0.3186783,-1.1600274,-0.049288586,-1.3468183,0.41856903
49,0.3171232,-0.9634665,-0.08856262,-1.4513179,0.3161348
50,0.16881213,-1.1216908,-0.005958234,-1.4294686,0.36556458
51,0.19846308,-1.0269907,-0.02262432,-1.4119334,0.20731959
52,0.14767742,-1.0745577,-0.03545752,-1.4199282,0.29708478
53,0.2595536,-1.1516938,-0.06366107,-1.3312842,0.3331596
54,0.25155318,-1.0541337,-0.040535193,-1.4072927,0.23280145
55,0.21591672,-1.1396933,-0.0705266,-1.4161195,0.2854181
56,0.354616,-1.069054,-0.09499511,-1.4152002,0.4013906
57,0.2536081,-0.9811079,-0.103538536,-1.3769592,0.20560321
58,0.26938266,-1.13973,-0.028659692,-1.4128017,0.34160805
59,0.27736908,-1.1343251,-0.15025957,-1.3930789,0.39203632
60,0.26629013,-1.1300526,-0.11555347,-1.3113612,0.37881288
61,0.244386,-1.1071008,-0.13090079,-1.4432044,0.25139096
62,0.1770392,-1.1047353,-0.00268844,-1.3853364,0.23406169
63,0.14567396,-1.1377214,0.015610778,-1.3592597,0.29066345
64,0.294121,-1.0927206,-0.14821455,-1.2844839,0.39704427
65,0.19449498,-1.1384451,-0.025270898,-1.3787328,0.36086994
66,0.21735597,-1.1112516,-0.10484352,-1.3191537,0.30457
67,0.15264714,-0.99497384,-0.06861021,-1.5032988,0.42134005
68,0.25252822,-0.9693015,-0.03724646,-1.4844315,0.4046916
69,0.1514404,-1.0918535,-0.13747038,-1.4592279,0.24230415
70,0.16918246,-1.1059737,-0.038161255,-1.4654616,0.26088727
71,0.22734298,-1.0824214,0.03597116,-1.4362558,0.31823844
72,0.28599355,-1.0931613,-0.14109582,-1.4173124,0.2732899
73,0.13236184,-1.115307,0.001037536,-1.4601018,0.2515982
74,0.1546008,-1.0650998,-0.008568638,-1.3413899,0.38816568
75,0.3228369,-1.1487225,-0.15767878,-1.4157741,0.25269812
76,0.3069092,-1.004559,-0.028798014,-1.3714997,0.31226566
77,0.2297628,-1.0472699,-0.057184804,-1.408186,0.28741068
78,0.30277422,-0.9405048,0.017701058,-1.4445417,0.33757442
79,0.22110054,-1.1310059,-0.012303914,-1.3530673,0.34381416
80,0.2895102,-1.0846947,-0.009061254,-1.408277,0.28488207
81,0.278149,-1.099033,-0.15630135,-1.4180044,0.27461776
82,0.30984926,-0.98157364,-0.057982,-1.4135739,0.35148996
83,0.21976458,-1.0673397,-0.017632963,-1.4534076,0.36263984
84,0.18128291,-1.0539247,-0.102195896,-1.446355,0.36782247
85,0.1885505,-1.000276,-0.07575221,-1.4550028,0.25105172
86,0.27729732,-1.0058494,-0.0074724294,-1.448044,0.33997375
87,0.32137516,-0.98025364,0.016005993,-1.3928248,0.41514826
88,0.25787413,-1.1105795,-0.12474352,-1.3870052,0.24289867
89,0.32521033,-1.1130571,-0.097215906,-1.4007559,0.26750952
90,0.3459906,-1.0539805,-0.14709862,-1.4757526,0.3086385
91,0.24678113,-1.1101861,-0.019565538,-1.3813193,0.2876445
