,0,1,2,3,4
0,0.29491448,-1.414479,-0.29215807,-1.0491885,0.123388834
1,0.19513485,-1.3114908,-0.26164237,-1.1317326,0.24304248
2,0.31717598,-1.4776784,-0.16742802,-1.0451304,0.21319234
3,0.25740492,-1.4435813,-0.111415565,-1.023458,0.25732338
4,0.3023943,-1.4046602,-0.18824759,-1.1173762,0.2209132
5,0.29243588,-1.3892778,-0.24234249,-1.0782633,0.26077643
6,0.24904992,-1.4452136,-0.24742754,-1.0707694,0.16318856
7,0.19878031,-1.4750528,-0.09594716,-1.0721357,0.16957393
8,0.20899934,-1.3763906,-0.17957841,-1.0813059,0.118704855
9,0.21486486,-1.3958261,-0.12832144,-1.0557625,0.10947749
10,0.21772952,-1.3974595,-0.19960132,-1.1259522,0.29059955
11,0.34128645,-1.3845917,-0.15852024,-1.0850179,0.09492393
12,0.20176764,-1.3707837,-0.15732072,-1.0870107,0.24402677
13,0.2957316,-1.3615404,-0.20320582,-1.0742549,0.13316175
14,0.25114897,-1.3609191,-0.25936496,-1.1390432,0.14617091
15,0.22107549,-1.3842739,-0.23472072,-1.1510078,0.27501538
16,0.34568378,-1.4116431,-0.26853693,-0.9959102,0.28539297
17,0.29214913,-1.4044079,-0.2604092,-1.1067021,0.21748056
18,0.16845289,-1.3494997,-0.25339022,-1.1291748,0.20453654
19,0.257548,-1.4576768,-0.10393604,-1.085064,0.124519356
20,0.2627507,-1.3983722,-0.14105108,-1.0665058,0.20275564
21,0.35333428,-1.3381143,-0.1131161,-1.180172,0.15649441
22,0.2372321,-1.4420525,-0.24272719,-1.1154209,0.15302
23,0.37695563,-1.3491579,-0.23762894,-1.2127583,0.21536133
24,0.36939803,-1.3823199,-0.23155771,-1.0507667,0.19555278
25,0.31545877,-1.4759492,-0.23196676,-1.100863,0.24945483
26,0.25179622,-1.3870242,-0.116600804,-1.1633611,0.18292263
27,0.22293274,-1.4181923,-0.15854926,-1.0755562,0.29486078
28,0.3154251,-1.4116305,-0.22713938,-1.0602722,0.10145237
29,0.30368114,-1.3927422,-0.3028748,-1.1045687,0.2696006
30,0.31099242,-1.3892953,-0.19005625,-1.1086341,0.25748822
31,0.256762,-1.440889,-0.26459292,-1.1453665,0.28886732
32,0.27903897,-1.4749227,-0.25161618,-1.0718029,0.13629238
33,0.18515557,-1.3188089,-0.2271739,-1.1118728,0.13599917
34,0.34067988,-1.395964,-0.25451335,-1.095307,0.11500821
35,0.32404557,-1.5416002,-0.21723288,-1.079794,0.22415262
36,0.25103453,-1.3563122,-0.24496382,-1.0761452,0.08387759
37,0.21272081,-1.3449383,-0.25033975,-1.1294409,0.17118417
38,0.33166507,-1.403467,-0.28384352,-1.1294167,0.1690065
39,0.26565796,-1.3583794,-0.23931909,-1.0599952,0.15497652
40,0.24775857,-1.4118649,-0.119738035,-1.1613368,0.19461004
41,0.31029624,-1.3889173,-0.12742472,-0.9903,0.17195223
42,0.32531682,-1.3188742,-0.23271109,-1.1403782,0.14372723
43,0.2605906,-1.3188435,-0.13916796,-1.1488069,0.09513623
44,0.26849458,-1.3232018,-0.2094953,-1.1293485,0.24508713
45,0.20314164,-1.3569841,-0.2629204,-1.0508342,0.15860033
46,0.23161969,-1.3458924,-0.1625486,-1.1383668,0.21294416
47,0.2754433,-1.3352585,-0.31982446,-1.1260877,0.20958093
48,0.35276386,-1.2871392,-0.1809396,-1.1290258,0.24020924
49,0.19725376,-1.372015,-0.27199644,-1.1538466,0.13395587
50,0.25626612,-1.4017435,-0.21274537,-1.0614501,0.17181721
51,0.25887865,-1.367717,-0.22831163,-1.0623726,0.08971528
