,0,1,2,3,4
0,0.44441015,-1.231639,-0.20745048,-1.2118527,0.08944855
1,0.36318943,-1.2902122,-0.066844046,-1.1817745,-0.0013371124
2,0.40607202,-1.3314961,-0.15247971,-1.1749936,0.027954424
3,0.3513213,-1.2620132,-0.18136285,-1.188914,-0.019700615
4,0.49308693,-1.2840908,-0.1469653,-1.1716322,0.08277851
5,0.5363985,-1.3225859,-0.072242886,-1.202198,0.1671176
6,0.38701966,-1.3147863,-0.09862335,-1.1976436,0.11571094
7,0.4331647,-1.2800395,-0.0656391,-1.2134618,0.10385311
8,0.5217802,-1.2435077,-0.03357077,-1.2384746,0.17612942
9,0.4623842,-1.3728284,-0.11312698,-1.1109756,0.09775672
10,0.4941572,-1.2369155,-0.17170528,-1.2891513,0.003653215
11,0.42826644,-1.2981619,-0.13730614,-1.2121832,0.10369106
12,0.40181836,-1.2323455,-0.21722561,-1.2623116,-0.009824817
13,0.4636604,-1.3022509,-0.10984092,-1.1977073,-0.004774304
14,0.51217127,-1.2590204,-0.06343867,-1.2812313,0.09029839
15,0.5175168,-1.1942507,-0.031343035,-1.2725545,-0.0012548409
16,0.32862848,-1.2421865,-0.1763968,-1.1914994,0.02542591
17,0.5108563,-1.4084848,-0.17696847,-1.1651795,0.16978274
18,0.41090393,-1.324524,-0.0063360403,-1.2082994,0.16559577
19,0.41874632,-1.2863848,-0.13017538,-1.1701936,-0.030673936
20,0.5284817,-1.2723807,-0.10917249,-1.1989408,0.00348479
21,0.38608778,-1.3297902,-0.021004723,-1.2832029,0.15453851
22,0.4956675,-1.3094492,-0.060033668,-1.200953,-0.007883118
23,0.43802524,-1.2594864,-0.17610638,-1.222617,0.09922837
24,0.3430668,-1.2389872,-0.021372011,-1.1853864,0.1484462
25,0.44569442,-1.3008204,0.00062845333,-1.2135673,0.080906294
26,0.4938693,-1.2985429,-0.18795127,-1.2141321,0.15811527
27,0.54358023,-1.2438278,-0.20252013,-1.2310762,0.11207567
28,0.33378318,-1.2282214,-0.12599836,-1.2521539,0.18246101
29,0.3929655,-1.3155557,-0.03074838,-1.1358259,0.082060665
30,0.4948824,-1.2964805,-0.13348195,-1.1412857,0.06870997
31,0.4967879,-1.2006793,-0.13158497,-1.2811563,0.1580165
32,0.39520535,-1.2864661,-0.069317706,-1.2723233,0.08946604
33,0.49686268,-1.3386933,-0.04961328,-1.2256887,0.0616353
34,0.50450337,-1.3254876,-0.13193369,-1.2024513,0.102776565
35,0.38796502,-1.3480699,-0.053906325,-1.1768649,0.13251342
36,0.42486286,-1.3315951,-0.019401867,-1.2105696,0.002448515
37,0.4411304,-1.3097997,-0.20003809,-1.1394742,-0.010699766
38,0.49561372,-1.3877167,-0.036743883,-1.1806347,0.05554062
39,0.44443107,-1.2958969,-0.17088081,-1.1261728,0.16406448
40,0.41444188,-1.3690817,-0.18392602,-1.2015889,0.17549999
41,0.37239775,-1.2389939,-0.06621687,-1.2278708,0.029729027
42,0.3888923,-1.3314213,-0.14277093,-1.1674517,-0.020541342
43,0.3732911,-1.3215693,-0.033527758,-1.1746328,-0.0030182311
44,0.40898415,-1.3021845,-0.07745157,-1.148303,-0.014280598
45,0.4294764,-1.3680091,-0.14047615,-1.1361104,0.06568986
46,0.3438936,-1.337074,0.0063261283,-1.1758534,0.081661865
