,0,1,2,3,4
0,0.28488722,-1.2006283,-0.11754076,-1.3868425,0.22504073
1,0.30098388,-1.1920831,0.0455489,-1.408661,0.36958668
2,0.23736332,-1.1476489,-0.081476554,-1.3364478,0.27642316
3,0.2940998,-1.2366346,-0.09161551,-1.3337697,0.2700032
4,0.26822478,-1.1542573,0.057781354,-1.3754162,0.33581072
5,0.23260255,-1.0925083,0.00607903,-1.4068046,0.29343674
6,0.3671439,-1.0222445,-0.06661211,-1.3785576,0.38517165
7,0.35751647,-1.189461,-0.10448128,-1.3924422,0.31233844
8,0.32572773,-1.2464283,-0.04370524,-1.4317404,0.2543494
9,0.20043729,-1.1479971,-0.0887022,-1.40416,0.34528977
10,0.24259464,-1.2016782,0.0009630483,-1.3394897,0.4226383
11,0.32318625,-1.1899301,-0.009736223,-1.3791885,0.36365956
12,0.25305054,-1.1318089,-0.12500955,-1.3857602,0.42679462
13,0.3775543,-1.1127135,0.04440984,-1.4685826,0.31597167
14,0.27827546,-1.0496826,-0.11154547,-1.3651441,0.332938
15,0.36351085,-1.1351898,0.04772361,-1.3606126,0.26507318
16,0.21886231,-1.2411407,-0.09503115,-1.3899729,0.2550865
17,0.31003118,-1.1755308,-0.09526024,-1.4078916,0.27288565
18,0.31647572,-1.1704916,-0.11656087,-1.4055611,0.3653145
19,0.38608107,-1.1547891,-0.062293824,-1.3254231,0.33172795
20,0.30707452,-1.1400586,-0.107494175,-1.2615489,0.41238487
21,0.31654438,-1.1344341,-0.06713685,-1.3002108,0.3953871
22,0.21665648,-1.0269884,-0.033606302,-1.4103152,0.42116794
23,0.33943605,-1.1577734,-0.03426733,-1.321251,0.38674492
24,0.29909474,-1.0226971,0.03534423,-1.3610986,0.28666538
25,0.23193435,-1.1326504,-0.03863218,-1.3622313,0.41357964
26,0.36390737,-1.0781755,-0.034538437,-1.4306929,0.38396832
27,0.35262227,-1.0933387,-0.09437772,-1.2769212,0.33661088
28,0.21660243,-1.154474,0.03119311,-1.3302519,0.3757833
29,0.30786425,-1.1406257,-0.062302172,-1.2698296,0.3660842
30,0.3722773,-1.1444819,-0.008074698,-1.2940993,0.3577004
31,0.30647853,-1.1033455,0.049524054,-1.3388132,0.3706048
32,0.28304395,-1.0765783,-0.09534169,-1.4102619,0.27030143
33,0.281235,-1.1571959,-0.09786061,-1.3607856,0.39732647
34,0.3004996,-1.1521776,-0.00596468,-1.2986182,0.3995934
35,0.2849998,-1.2079855,0.070164405,-1.3788985,0.26248747
36,0.20014793,-1.0979533,-0.10313284,-1.3741987,0.32718512
37,0.25447878,-1.1488779,-0.10639064,-1.3436315,0.40602556
38,0.34013137,-1.0498092,0.046431385,-1.3682863,0.24274567
39,0.31800097,-1.1265147,0.010192745,-1.3165733,0.24639979
40,0.34498554,-1.142593,-0.10611428,-1.3555449,0.3486894
41,0.32618436,-1.1355889,0.017685398,-1.3650379,0.24549437
42,0.3800118,-1.0361936,-0.072984114,-1.401532,0.32340845
43,0.28193504,-1.0980039,-0.10987884,-1.3199781,0.26531076
44,0.24206896,-1.1917928,0.046194036,-1.4329934,0.2955706
45,0.3319631,-1.2261536,-0.09175386,-1.2950091,0.40316
46,0.28678748,-1.228464,0.05672585,-1.3753121,0.27951938
47,0.38912937,-1.0922033,0.040731132,-1.4034642,0.25811896
48,0.23755747,-1.1223811,-0.023372885,-1.3562268,0.30808172
49,0.35524854,-1.1403894,0.059215542,-1.1920825,0.28369638
50,0.3895767,-1.1049632,-0.06222259,-1.3774936,0.38093352
51,0.23206416,-1.1725607,-0.11881936,-1.3736476,0.34485108
52,0.32955867,-1.1103415,-0.12667635,-1.349477,0.39756456
53,0.360026,-1.1458246,0.015933262,-1.3987567,0.40017036
54,0.24106671,-1.1640911,0.057347637,-1.3279678,0.23728608
55,0.29686037,-1.0789456,-0.13834044,-1.3900714,0.3501199
56,0.26074526,-1.1234156,0.062263064,-1.4125615,0.3213843
57,0.28310302,-1.1986274,0.04874968,-1.2895137,0.38125882
58,0.2448241,-1.1693457,0.029176768,-1.3140556,0.24224138
59,0.25236335,-1.0669669,-0.09603354,-1.3539981,0.2790541
60,0.33611724,-1.1329508,-0.05644129,-1.2731168,0.22507562
61,0.25101322,-1.1225386,-0.0072986637,-1.3920896,0.27810907
62,0.26234177,-1.1779069,-0.13345025,-1.3747791,0.3242826
63,0.3528789,-1.1307279,-0.02947267,-1.2662597,0.32684237
64,0.27409673,-1.1499327,0.02253489,-1.3303308,0.32368505
