,0,1,2,3,4
0,0.18613224,-1.3113732,-0.08224077,-1.2430323,0.2595658
1,0.19695216,-1.2532971,0.03213873,-1.2153102,0.40439054
2,0.25144535,-1.3159367,-0.09018741,-1.2701538,0.4602458
3,0.27173457,-1.3366588,0.07917802,-1.3107139,0.34174147
4,0.12217984,-1.3154659,0.011407162,-1.2678838,0.32033345
5,0.2794398,-1.1881728,-0.10467601,-1.2897964,0.32578462
6,0.100262776,-1.2877691,-0.004918899,-1.2279538,0.4625967
7,0.20678209,-1.3464793,0.02435158,-1.2388566,0.4343626
8,0.14563185,-1.2061331,-0.027485313,-1.2926854,0.33757237
9,0.22707023,-1.2700776,-0.075728595,-1.347122,0.32287148
10,0.28397563,-1.344267,0.063697726,-1.1891066,0.47269362
11,0.20478539,-1.2795361,-0.08511606,-1.2473737,0.3859336
12,0.16387165,-1.3316613,0.051721968,-1.180649,0.39584932
13,0.08643455,-1.2822815,-0.0714933,-1.2952306,0.38235036
14,0.169703,-1.285642,0.08316771,-1.2272823,0.44155532
15,0.16765465,-1.301803,-0.06695596,-1.2391219,0.44547623
16,0.16885392,-1.3160226,0.041822407,-1.1452183,0.39725542
17,0.26925322,-1.2458642,0.04474041,-1.2718391,0.31360638
18,0.11732292,-1.2620398,0.010046822,-1.2597483,0.34062403
19,0.21782829,-1.3473244,0.053373456,-1.1563065,0.3613708
20,0.2105693,-1.2353843,-0.091356285,-1.1897274,0.4387207
21,0.07755887,-1.3104758,0.052062586,-1.2559148,0.30415523
22,0.12861855,-1.3162383,0.030488005,-1.1958294,0.46558008
23,0.2580511,-1.2762598,-0.044117436,-1.1518126,0.35282192
24,0.15569969,-1.2168651,-0.04224051,-1.2051154,0.36576816
25,0.2629348,-1.2913597,-0.051431876,-1.1803209,0.36190215
26,0.08875157,-1.2733974,-0.066523455,-1.2307202,0.29094347
27,0.097660296,-1.3418169,0.081116766,-1.2608312,0.31690708
28,0.15393859,-1.3133715,0.022470856,-1.2256742,0.41037902
29,0.27796033,-1.1912575,-0.056433227,-1.30176,0.38135543
30,0.23509037,-1.3517553,-0.061285768,-1.2653109,0.41060263
31,0.14998026,-1.2434901,-0.08702282,-1.2346675,0.45136327
32,0.08671473,-1.2018801,0.022147886,-1.3211517,0.41831988
33,0.14565061,-1.3644708,-0.0904903,-1.2563429,0.35322538
34,0.257583,-1.2668955,0.019609973,-1.1500657,0.39479926
35,0.09060231,-1.2611595,-0.06386843,-1.1997762,0.34069413
36,0.0699838,-1.2647245,-0.0466584,-1.1401042,0.4600175
37,0.20654927,-1.3288549,-0.068036646,-1.1211655,0.43667835
38,0.22499667,-1.2823669,-0.073182136,-1.3010098,0.2914494
39,0.22220291,-1.310794,-0.008004634,-1.2784765,0.30676723
40,0.06703361,-1.2487758,-0.0315512,-1.2342111,0.4405019
41,0.22263439,-1.2161348,0.021012172,-1.2659281,0.345419
