,0,1,2,3,4
0,0.1021309,-1.2737182,-0.12981692,-1.3001325,0.24391887
1,0.23668179,-1.3078456,-0.17663233,-1.2734867,0.30928865
2,0.2843758,-1.279851,-0.074128784,-1.2499875,0.13290736
3,0.077107914,-1.3098757,-0.0002963964,-1.2877691,0.1744678
4,0.23138401,-1.319279,-0.032818217,-1.1814511,0.32529113
5,0.24670525,-1.2072933,-0.03678785,-1.257291,0.24260232
6,0.1755679,-1.3477961,-0.076139726,-1.2714794,0.27022257
7,0.10547185,-1.303357,0.011225846,-1.2989101,0.3227372
8,0.2064418,-1.3140274,-0.11676507,-1.2094324,0.24092793
9,0.09908027,-1.2625144,-0.13642676,-1.2676146,0.24282104
10,0.27767107,-1.2104182,-0.07030038,-1.2867222,0.27970284
11,0.27209035,-1.2822683,-0.13300757,-1.2608709,0.20017383
12,0.26575032,-1.2913532,-0.06256805,-1.1803695,0.23133646
13,0.16552329,-1.3729776,-0.035459425,-1.2453823,0.29451197
14,0.10119053,-1.3352884,-0.1328355,-1.2144448,0.15625486
15,0.16420329,-1.3029209,-0.06398027,-1.1996281,0.14918219
16,0.2554703,-1.288754,-0.17231186,-1.1929351,0.22967197
17,0.2268756,-1.3401332,-0.10867886,-1.2146904,0.28968355
18,0.17342056,-1.3232843,-0.06936226,-1.2068104,0.18123503
19,0.18678991,-1.3126463,-0.02829744,-1.1502284,0.27317336
20,0.2816056,-1.2287339,-0.16888882,-1.2427452,0.2735257
21,0.23940434,-1.1854086,-0.1256791,-1.2624253,0.17498772
22,0.17449945,-1.2194458,-0.022185786,-1.1779196,0.2752825
23,0.21255527,-1.277966,0.0073708766,-1.2453191,0.26844838
24,0.1312734,-1.3176185,-0.123522624,-1.2532781,0.28182998
25,0.17959778,-1.3065771,-0.09042177,-1.2026632,0.21695389
26,0.16564652,-1.3145653,-0.10400859,-1.3279412,0.18664885
27,0.24659026,-1.3012661,-0.09500177,-1.1929487,0.14685284
28,0.14985813,-1.3259774,-0.11920138,-1.2017539,0.16153419
29,0.15927702,-1.2886473,-0.09866364,-1.3086267,0.29916677
30,0.23670684,-1.3538802,-0.010470604,-1.2001836,0.25251076
31,0.25598866,-1.2474191,0.009411841,-1.3073411,0.16760775
32,0.22480369,-1.35913,-0.13945344,-1.329513,0.18657295
33,0.28222758,-1.2002071,-0.0016885113,-1.335328,0.2759293
34,0.18062961,-1.2680918,-0.11761009,-1.2119282,0.19697936
35,0.16839612,-1.2608613,-0.11067862,-1.2656221,0.23887075
36,0.29819164,-1.3742607,-0.058015395,-1.205596,0.33656463
37,0.29180926,-1.2731577,-0.047464512,-1.2574087,0.2510387
38,0.1782762,-1.3036537,-0.15658322,-1.2434251,0.21966824
39,0.1659566,-1.24587,-0.023394832,-1.2262948,0.17276
40,0.119211175,-1.2589687,-0.023634486,-1.2462677,0.31616253
41,0.24787027,-1.1967344,-0.0331107,-1.2789372,0.25350374
42,0.25690648,-1.215128,-0.08808192,-1.3151934,0.27130982
43,0.212122,-1.2732804,-0.14234282,-1.2643585,0.18505551
44,0.1789996,-1.2990139,-0.12253661,-1.1123827,0.21497329
45,0.16993874,-1.3172421,0.0075909,-1.3265165,0.22791348
46,0.13073407,-1.3135732,-0.06885837,-1.2742647,0.21574102
47,0.16894807,-1.2353758,-0.14400235,-1.2693877,0.18948266
48,0.14931169,-1.3394669,-0.1320462,-1.209288,0.3273182
49,0.15836418,-1.321064,0.01359957,-1.3115655,0.19632365
50,0.25550464,-1.1792848,-0.09927981,-1.2988973,0.31719837
51,0.20534036,-1.3045272,-0.1325814,-1.2501175,0.25631097
52,0.14287733,-1.3212752,-0.008824499,-1.2214833,0.1602549
53,0.17172395,-1.296533,-0.104738094,-1.258831,0.26036364
54,0.1202547,-1.3627647,-0.02168393,-1.1834254,0.24358246
55,0.29703188,-1.3559943,-0.108558215,-1.2266513,0.23721015
56,0.2934408,-1.357971,-0.1819503,-1.2009975,0.306898
57,0.1255829,-1.3225855,-0.122831054,-1.2654344,0.1864381
58,0.15509745,-1.2364761,-0.12794618,-1.186373,0.3085523
59,0.22713387,-1.3222364,-0.06415256,-1.1526508,0.24611555
60,0.23688638,-1.2932428,-0.14376076,-1.2024522,0.1666346
61,0.15515697,-1.3223655,-0.14935051,-1.2298111,0.19254695
62,0.18478929,-1.2866728,-0.10517579,-1.2231815,0.13017103
63,0.2616583,-1.285916,-0.12589462,-1.2340991,0.15689547
64,0.2115338,-1.307923,-0.037926074,-1.2039435,0.29783332
65,0.2322056,-1.3465402,-0.05104269,-1.2858554,0.27139732
66,0.22276486,-1.2743597,-0.12375609,-1.2081839,0.24407308
67,0.27535668,-1.290052,-0.0811359,-1.2666869,0.1618155
68,0.2684495,-1.3139945,-0.15684935,-1.1881583,0.15996486
69,0.11168279,-1.183156,-0.11463259,-1.272822,0.16519356
70,0.1321534,-1.3661438,0.018974667,-1.216388,0.21094212
71,0.24876842,-1.4071321,-0.07028378,-1.291129,0.2944394
72,0.10932886,-1.3006876,-0.13697936,-1.1882117,0.13860235
73,0.29090503,-1.3746324,0.0021615,-1.2448891,0.3423927
74,0.18068549,-1.3252532,-0.15799059,-1.2942924,0.20431764
75,0.20739979,-1.2414752,-0.07868892,-1.2179008,0.20955868
76,0.19675477,-1.1956142,-0.17388579,-1.2282759,0.2503664
77,0.116459124,-1.2880007,0.0043723425,-1.3418401,0.2019902
78,0.1562122,-1.2324184,-0.083297536,-1.3127475,0.18034261
79,0.19707888,-1.3576586,-0.05064416,-1.2240493,0.17449124
80,0.10647389,-1.2393743,-0.035100788,-1.2265707,0.28358084
81,0.16814376,-1.3469027,-0.15794857,-1.1174209,0.32057843
82,0.12097989,-1.2028898,-0.085937366,-1.243056,0.31399432
83,0.24122392,-1.3289924,-0.16912092,-1.2898469,0.19804889
84,0.16803606,-1.2987788,0.014539322,-1.1225969,0.28686234
85,0.094411895,-1.3000833,-0.09218604,-1.2665802,0.13490273
86,0.16543034,-1.3060526,-0.06866783,-1.2327533,0.27533183
87,0.22611955,-1.232592,-0.12228954,-1.2730681,0.12794207
88,0.1551462,-1.2316945,-0.04988438,-1.2666165,0.17787424
89,0.099425964,-1.1617614,-0.068976365,-1.2820221,0.32377595
90,0.21687025,-1.2808349,-0.026672607,-1.2492046,0.14081122
91,0.28834572,-1.2003521,-0.095328465,-1.3172015,0.24994522
